Rec No;Long Gate Name;Description;Groups;Rec;Rate;DDE; DDE I/A;App;Topic;Item;Source;VPI;Address;Sample;Rate;Compound I/A;K1;Gate1;Op;K2;Gate2;Type;Fmt;Tol/Fil/Len;X1;X2;Y1;Y2;Low;High;RO;ODBC;Local;Lock;LockDef;Replay;TagMapper;StartupDef;StartupHis;StartupRetain;MultiState;LockValue;StatusTag;UnlockTime;LoAlarm;LoLoAlarm;HiAlarm;HiHiAlarm;RocAlarm;DevAlarm;StartupValue;MultiStateID;Gate Name;ExportToCoDeSys;VarName;IO;Address;Sampling;NoSampling;Retain;ReadOnly;InitBy
2335;072HL01V02_002Y2;Befeuchter-Ventil ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_29_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V02_002Y2;0;;0;;0;0;0;0;0
2336;072HL01V03_001Y2;NE-Ventil ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_24_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V03_001Y2;0;;0;;0;0;0;0;0
2337;072HL01V04_001Y2;LK-Ventil 1 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_25_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V04_001Y2;0;;0;;0;0;0;0;0
2338;072HL01V04_002Y2;LK-Ventil 2 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_26_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V04_002Y2;0;;0;;0;0;0;0;0
2339;072HL01V05_001Y2;VE-Ventil 1 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_20_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_001Y2;0;;0;;0;0;0;0;0
2340;072HL01V05_002Y2;VE-Ventil 2 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_21_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_002Y2;0;;0;;0;0;0;0;0
2341;072HL01V05_003Y2;VE-Ventil 3 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_22_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_003Y2;0;;0;;0;0;0;0;0
2348;072HL04A01_001D1;Spannung Steuerung Ausfall Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_135_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04A01_001D1;0;;0;;0;0;0;0;0
2349;072HL04A01_002D1;Brandalarm Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_136_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04A01_002D1;0;;0;;0;0;0;0;0
2350;072HL04A01_003S1;Betriebsmeldung Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_39_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04A01_003S1;0;;0;;0;0;0;0;0
2351;072HL04A01_004S1;Betrieb Klimaanlage 1 oder 2;19bc16d;C;;N;;;;;PLC;3;001:7215_40_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04A01_004S1;0;;0;;0;0;0;0;0
2352;072HL04A01_005S1;Betrieb Klimaanlage 1 und 2;19bc16d;C;;N;;;;;PLC;3;001:7215_41_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04A01_005S1;0;;0;;0;0;0;0;0
2353;072HL04C01_001H1;ZP Befeuchtung Klimaanlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7215_215_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04C01_001H1;0;;0;;0;0;0;0;0
2354;072HL04C02_001H1;ZP Lueftung Klimaanlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7215_78_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04C02_001H1;0;;0;;0;0;0;0;0
2355;072HL04C03_001H1;ZP Mischkaesten Klimaanlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7215_97_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04C03_001H1;0;;0;;0;0;0;0;0
2356;072HL04C05_001H1;ZP Pumpenblockier Klimaanlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7215_200_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04C05_001H1;0;;0;;0;0;0;0;0
2357;072HL04E01_001D1;Anlagenschalter Klimaanlage 1 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7215_80_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04E01_001D1;0;;0;;0;0;0;0;0
2358;072HL04E01_002D1;HW-Quittierung SA Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_137_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04E01_002D1;0;;0;;0;0;0;0;0
2359;072HL04E01_003H1;Softschalter Klimaanlage 1 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7215_79_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04E01_003H1;0;;0;;0;0;0;0;0
2368;072HL04P02_001D1;NE-Pumpe Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_99_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P02_001D1;0;;0;;0;0;0;0;0
2369;072HL04P02_001D1_ADD;NE-Pumpe Klimaanlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7215_99_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P02_001D1_ADD;0;;0;;0;0;0;0;0
2370;072HL04P02_001D2;NE-Pumpe Stoerung Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_100_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P02_001D2;0;;0;;0;0;0;0;0
2371;072HL04P02_001S1;NE-Pumpe Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_36_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P02_001S1;0;;0;;0;0;0;0;0
2372;072HL04P03_001M1;ZU-Druck WL-Kanal Klimaanlagen 1-2 [Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_17_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P03_001M1;0;;0;;0;0;0;0;0
2373;072HL04P03_001W1;XS Zuluftdruck Klimaanlagen 1-2 [Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_92_AO;N;;;;;;;;A;F;0;0;1;0;1;0;1000;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P03_001W1;0;;0;;0;0;0;0;0
2374;072HL04P04_001M1;ZU-Druck KL-Kanal Klimaanlagen 1-2 [Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_19_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P04_001M1;0;;0;;0;0;0;0;0
2375;072HL04P05_001M1;ZU-Druck Max. Klimaanlage 1_[Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_14_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P05_001M1;0;;0;;0;0;0;0;0
2376;072HL04P05_001W1;Xs ZU-Druck Max. Klimaanlage 1_[Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_94_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P05_001W1;0;;0;;0;0;0;0;0
2377;072HL04P05_002D1;ZU-Max. Druck zu Hoch Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_116_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P05_002D1;0;;0;;0;0;0;0;0
2378;072HL04P06_001M1;ZU-Druck Max. Klimaanlage 2_[Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_15_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P06_001M1;0;;0;;0;0;0;0;0
2379;072HL04P06_001W1;Xs ZU-Druck Max. Klimaanlage 2_[Pa];19bc16d;C;;N;;;;;PLC;3;001:7215_95_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04P06_001W1;0;;0;;0;0;0;0;0
2380;072HL04Q01_001M1;ZU-Feuchte Absolut WL-Kanal Klimaanlage 1_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7215_16_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04Q01_001M1;0;;0;;0;0;0;0;0
2381;072HL04Q01_001W1;Xs ZU-Feuchte WL-Kanal Relativ Klimaanlage 1_[%rF];19bc16d;C;;N;;;;;PLC;3;001:7215_217_AO;N;;;;;;;;A;F;0;0;1;0;1;10;75;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04Q01_001W1;0;;0;;0;0;0;0;0
2382;072HL04Q01_002W1;ZL-Feuchte Relativ WL-Kanal Klimaanlage 1_[%rF];19bc16d;C;;N;;;;;PLC;3;001:7215_220_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04Q01_002W1;0;;0;;0;0;0;0;0
2383;072HL04Q01_002W2;Xs ZL-Feuchte Absolut WL-Kanal Klimaanlage 1_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7215_216_AO;N;;;;;;;;A;F;0;0;1;0;1;5;8;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04Q01_002W2;0;;0;;0;0;0;0;0
2384;072HL04T01_001M1;ZU-Temperatur WL-Kanal Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_0_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001M1;0;;0;;0;0;0;0;0
2385;072HL04T01_001W1;XS ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_205_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W1;0;;0;;0;0;0;0;0
2386;072HL04T01_001W2;Xsc ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_213_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W2;0;;0;;0;0;0;0;0
2387;072HL04T01_001W3;XS Min. ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_207_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W3;0;;0;;0;0;0;0;0
2388;072HL04T01_001W4;XS Max. ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_206_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W4;0;;0;;0;0;0;0;0
2389;072HL04T01_001W5;XS Y1 ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_201_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W5;0;;0;;0;0;0;0;0
2390;072HL04T01_001W6;XS Y2 ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_202_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W6;0;;0;;0;0;0;0;0
2391;072HL04T01_001W7;XS X1 ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_203_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W7;0;;0;;0;0;0;0;0
2392;072HL04T01_001W8;XS X2 ZU-Temperatur NE Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_204_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T01_001W8;0;;0;;0;0;0;0;0
2393;072HL04T02_001M1;ZU-Temperatur KL-Kanal Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_1_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001M1;0;;0;;0;0;0;0;0
2394;072HL04T02_001W1;XS ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_89_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W1;0;;0;;0;0;0;0;0
2395;072HL04T02_001W2;Xsc ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_214_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W2;0;;0;;0;0;0;0;0
2396;072HL04T02_001W3;XS Min. ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_91_AO;N;;;;;;;;A;F;0;0;1;0;1;10;25;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W3;0;;0;;0;0;0;0;0
2397;072HL04T02_001W4;XS Max. ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_90_AO;N;;;;;;;;A;F;0;0;1;0;1;10;30;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W4;0;;0;;0;0;0;0;0
2398;072HL04T02_001W5;XS Y1 ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_85_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W5;0;;0;;0;0;0;0;0
2399;072HL04T02_001W6;XS Y2 ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_86_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W6;0;;0;;0;0;0;0;0
2400;072HL04T02_001W7;XS X1 ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_87_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W7;0;;0;;0;0;0;0;0
2401;072HL04T02_001W8;XS X2 ZU-Temperatur LK Klimaanlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7215_88_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T02_001W8;0;;0;;0;0;0;0;0
2402;072HL04T04_001M1;Frostalarm ab HL01 Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_82_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04T04_001M1;0;;0;;0;0;0;0;0
2403;072HL04U01_001D1;FU ZU-Ventilator Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_112_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001D1;0;;0;;0;0;0;0;0
2404;072HL04U01_001D1_ADD;FU ZU-Ventilator Klimaanlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7215_112_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001D1_ADD;0;;0;;0;0;0;0;0
2405;072HL04U01_001D2;FU Stoerung ZU-Ventilator Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_113_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001D2;0;;0;;0;0;0;0;0
2406;072HL04U01_001D3;FU ZU-Ventilator Stellung Aut Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_114_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001D3;0;;0;;0;0;0;0;0
2407;072HL04U01_001D4;FU ZU-Ventilator Betriebsbereit Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_115_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001D4;0;;0;;0;0;0;0;0
2408;072HL04U01_001S1;FU ZU-Ventilator Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_35_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001S1;0;;0;;0;0;0;0;0
2409;072HL04U01_001Y1;FU Signal ZU-Ventilator Klimaanlagen 1-2 [%];19bc16d;C;;N;;;;;PLC;3;001:7215_20_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U01_001Y1;0;;0;;0;0;0;0;0
2410;072HL04U02_001Y1;FU ZU-Ventilator Klima 2 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_21_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04U02_001Y1;0;;0;;0;0;0;0;0
2411;072HL04V01_001D1;AU-Klappen Offen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_107_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V01_001D1;0;;0;;0;0;0;0;0
2412;072HL04V01_001H1;AU-Klappen Fehlstellung Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_194_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V01_001H1;0;;0;;0;0;0;0;0
2413;072HL04V01_001S1;AU-Klappen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_32_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V01_001S1;0;;0;;0;0;0;0;0
2414;072HL04V02_001D1;ZU-Klappe KL-Kanal Offen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_108_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V02_001D1;0;;0;;0;0;0;0;0
2415;072HL04V02_001D2;ZU-Klappe KL-Kanal Geschlossen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_109_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V02_001D2;0;;0;;0;0;0;0;0
2416;072HL04V02_001H1;ZU-Klappe KL-Kanal Fehlstellung Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_83_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V02_001H1;0;;0;;0;0;0;0;0
2417;072HL04V02_001S1;ZU-Klappe KL-Kanal Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_33_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V02_001S1;0;;0;;0;0;0;0;0
2418;072HL04V03_001D1;ZU-Klappe WL-Kanal Offen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_110_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V03_001D1;0;;0;;0;0;0;0;0
2419;072HL04V03_001D2;ZU-Klappe WL-Kanal Geschlossen Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_111_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V03_001D2;0;;0;;0;0;0;0;0
2420;072HL04V03_001H1;ZU-Klappe WL-Kanal Fehlstellung Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_84_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V03_001H1;0;;0;;0;0;0;0;0
2421;072HL04V03_001S1;ZU-Klappe WL-Kanal Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_34_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V03_001S1;0;;0;;0;0;0;0;0
2422;072HL04V10_001Y1;Befeuchter-Ventil Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_22_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V10_001Y1;0;;0;;0;0;0;0;0
2424;072HL04V20_001Y1;NE-Ventil Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_24_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V20_001Y1;0;;0;;0;0;0;0;0
2425;072HL04V21_001Y1;LK-Ventil 1 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_25_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V21_001Y1;0;;0;;0;0;0;0;0
2426;072HL04V21_002Y1;LK-Ventil 2 Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_26_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V21_002Y1;0;;0;;0;0;0;0;0
2427;072SS03A01_001S1;Sammelalarm SGK Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_44_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A01_001S1;0;;0;;0;0;0;0;0
